kingdom,scientificName,taxonID,vernacularName,references,language,license,rightsHolder,datasetID,datasetName,occurrenceStatus,nomenclaturalCode,order,phylum,genus,class,status,family
Animalia,Leucorrhinia caudalis,INBO_RL_DRA_1996_NONVAL_34,Sierlijke witsnuitlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Leucorrhinia,Insecta,ACCEPTED,Libellulidae
Animalia,Leucorrhinia dubia,INBO_RL_DRA_1996_NONVAL_35,Venwitsnuitlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Leucorrhinia,Insecta,ACCEPTED,Libellulidae
Animalia,Leucorrhinia pectoralis,INBO_RL_DRA_1996_NONVAL_36,Gevlekte witsnuitlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Leucorrhinia,Insecta,ACCEPTED,Libellulidae
Animalia,Leucorrhinia rubicunda,INBO_RL_DRA_1996_NONVAL_37,Noordse witsnuitlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Leucorrhinia,Insecta,ACCEPTED,Libellulidae
Animalia,Libellula depressa,INBO_RL_DRA_1996_NONVAL_38,Platbuik,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Libellula,Insecta,ACCEPTED,Libellulidae
Animalia,Libellula fulva,INBO_RL_DRA_1996_NONVAL_39,Bruine korenbout,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Libellula,Insecta,ACCEPTED,Libellulidae
Animalia,Aeshna juncea,INBO_RL_DRA_1996_NONVAL_4,Venglazenmaker,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Aeshna,Insecta,ACCEPTED,Aeshnidae
Animalia,Libellula quadrimaculata,INBO_RL_DRA_1996_NONVAL_40,Viervlek,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Libellula,Insecta,ACCEPTED,Libellulidae
Animalia,Nehalennia speciosa,INBO_RL_DRA_1996_NONVAL_41,Dwergjuffer,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Nehalennia,Insecta,ACCEPTED,Coenagrionidae
Animalia,Onychogomphus forcipatus,INBO_RL_DRA_1996_NONVAL_42,Kleine tanglibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Onychogomphus,Insecta,ACCEPTED,Gomphidae
Animalia,Orthetrum cancellatum,INBO_RL_DRA_1996_NONVAL_43,Gewone oeverlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Orthetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Orthetrum coerulescens,INBO_RL_DRA_1996_NONVAL_44,Beekoeverlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Orthetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Oxygastra curtisii,INBO_RL_DRA_1996_NONVAL_45,Bronslibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Oxygastra,Insecta,ACCEPTED,Corduliidae
Animalia,Platycnemis pennipes,INBO_RL_DRA_1996_NONVAL_46,Breedscheenjuffer,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Platycnemis,Insecta,ACCEPTED,Platycnemididae
Animalia,Pyrrhosoma nymphula,INBO_RL_DRA_1996_NONVAL_47,Vuurjuffer,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Pyrrhosoma,Insecta,ACCEPTED,Coenagrionidae
Animalia,Somatochlora arctica,INBO_RL_DRA_1996_NONVAL_48,Hoogveenglanslibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Somatochlora,Insecta,ACCEPTED,Corduliidae
Animalia,Somatochlora flavomaculata,INBO_RL_DRA_1996_NONVAL_49,Gevlekte glanslibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Somatochlora,Insecta,ACCEPTED,Corduliidae
Animalia,Aeshna mixta,INBO_RL_DRA_1996_NONVAL_5,Paardenbijter,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Aeshna,Insecta,ACCEPTED,Aeshnidae
Animalia,Somatochlora metallica,INBO_RL_DRA_1996_NONVAL_50,Metaalglanslibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Somatochlora,Insecta,ACCEPTED,Corduliidae
Animalia,Sympecma fusca,INBO_RL_DRA_1996_NONVAL_51,Bruine winterjuffer,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympecma,Insecta,ACCEPTED,Lestidae
Animalia,Sympetrum danae,INBO_RL_DRA_1996_NONVAL_52,Zwarte heidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Sympetrum depressiusculum,INBO_RL_DRA_1996_NONVAL_53,Kempense heidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Sympetrum flaveolum,INBO_RL_DRA_1996_NONVAL_54,Geelvlekheidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Sympetrum pedemontanum,INBO_RL_DRA_1996_NONVAL_55,Bandheidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Sympetrum sanguineum,INBO_RL_DRA_1996_NONVAL_56,Bloedrode heidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Sympetrum striolatum,INBO_RL_DRA_1996_NONVAL_57,Bruinrode heidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Sympetrum vulgatum,INBO_RL_DRA_1996_NONVAL_58,Steenrode heidelibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Sympetrum,Insecta,ACCEPTED,Libellulidae
Animalia,Aeshna subarctica,INBO_RL_DRA_1996_NONVAL_6,Noordse glazenmaker,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Aeshna,Insecta,ACCEPTED,Aeshnidae
Animalia,Anax imperator,INBO_RL_DRA_1996_NONVAL_7,Grote keizerlibel,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Anax,Insecta,ACCEPTED,Aeshnidae
Animalia,Brachytron pratense,INBO_RL_DRA_1996_NONVAL_8,Glassnijder,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Brachytron,Insecta,ACCEPTED,Aeshnidae
Animalia,Calopteryx splendens,INBO_RL_DRA_1996_NONVAL_9,Weidebeekjuffer,DeKnijfAnselin_1996,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Odonata,Arthropoda,Calopteryx,Insecta,ACCEPTED,Calopterygidae
Animalia,Bicellaria mera,INBO_RL_EMP_2001_NONVAL_1,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Bicellaria,Insecta,ACCEPTED,Hybotidae
Animalia,Chelifera precatoria,INBO_RL_EMP_2001_NONVAL_10,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Chelifera,Insecta,ACCEPTED,Empididae
Animalia,Hilara lundbecki,INBO_RL_EMP_2001_NONVAL_100,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,SYNONYM,Empididae
Animalia,Hilara lurida,INBO_RL_EMP_2001_NONVAL_101,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara manicata,INBO_RL_EMP_2001_NONVAL_102,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara maura,INBO_RL_EMP_2001_NONVAL_103,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara medeteriformis,INBO_RL_EMP_2001_NONVAL_104,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara monedula,INBO_RL_EMP_2001_NONVAL_105,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara nigrina,INBO_RL_EMP_2001_NONVAL_106,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara nigrocincta,INBO_RL_EMP_2001_NONVAL_107,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara obscura,INBO_RL_EMP_2001_NONVAL_108,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara pilosa,INBO_RL_EMP_2001_NONVAL_109,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Chelifera stigmatica,INBO_RL_EMP_2001_NONVAL_11,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Chelifera,Insecta,ACCEPTED,Empididae
Animalia,Hilara primula,INBO_RL_EMP_2001_NONVAL_110,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara quadrivittata,INBO_RL_EMP_2001_NONVAL_111,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara rejecta,INBO_RL_EMP_2001_NONVAL_112,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara sturmii,INBO_RL_EMP_2001_NONVAL_113,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara subpollinosa,INBO_RL_EMP_2001_NONVAL_114,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,SYNONYM,Empididae
Animalia,Hilara tenella,INBO_RL_EMP_2001_NONVAL_115,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara thoracica,INBO_RL_EMP_2001_NONVAL_116,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hilara woodi,INBO_RL_EMP_2001_NONVAL_117,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hilara,Insecta,ACCEPTED,Empididae
Animalia,Hybos culiciformis,INBO_RL_EMP_2001_NONVAL_118,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hybos,Insecta,ACCEPTED,Hybotidae
Animalia,Hybos femoratus,INBO_RL_EMP_2001_NONVAL_119,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hybos,Insecta,ACCEPTED,Hybotidae
Animalia,Chelipoda albiseta,INBO_RL_EMP_2001_NONVAL_12,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Chelipoda,Insecta,ACCEPTED,Empididae
Animalia,Hybos grossipes,INBO_RL_EMP_2001_NONVAL_120,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Hybos,Insecta,ACCEPTED,Hybotidae
Animalia,Leptopeza flavipes,INBO_RL_EMP_2001_NONVAL_121,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Leptopeza,Insecta,SYNONYM,Hybotidae
Animalia,Microphor anomalus,INBO_RL_EMP_2001_NONVAL_122,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Microphor,Insecta,ACCEPTED,Dolichopodidae
Animalia,Microphor crassipes,INBO_RL_EMP_2001_NONVAL_123,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Microphor,Insecta,ACCEPTED,Dolichopodidae
Animalia,Microphor holosericeus,INBO_RL_EMP_2001_NONVAL_124,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Microphor,Insecta,ACCEPTED,Dolichopodidae
Animalia,Ocydromia glabricula,INBO_RL_EMP_2001_NONVAL_125,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Ocydromia,Insecta,ACCEPTED,Hybotidae
Animalia,Oedalea flavipes,INBO_RL_EMP_2001_NONVAL_126,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Oedalea,Insecta,ACCEPTED,Hybotidae
Animalia,Oedalea holmgreni,INBO_RL_EMP_2001_NONVAL_127,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Oedalea,Insecta,ACCEPTED,Hybotidae
Animalia,Oedalea hybotina,INBO_RL_EMP_2001_NONVAL_128,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Oedalea,Insecta,ACCEPTED,Hybotidae
Animalia,Oedalea stigmatella,INBO_RL_EMP_2001_NONVAL_129,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Oedalea,Insecta,ACCEPTED,Hybotidae
Animalia,Chelipoda vocatoria,INBO_RL_EMP_2001_NONVAL_13,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Chelipoda,Insecta,ACCEPTED,Empididae
Animalia,Oedalea tibialis,INBO_RL_EMP_2001_NONVAL_130,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Oedalea,Insecta,ACCEPTED,Hybotidae
Animalia,Oedalea zetterstedti,INBO_RL_EMP_2001_NONVAL_131,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Oedalea,Insecta,ACCEPTED,Hybotidae
Animalia,Phyllodromia melanocephala,INBO_RL_EMP_2001_NONVAL_132,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Phyllodromia,Insecta,ACCEPTED,Empididae
Animalia,Platypalpus aeneus,INBO_RL_EMP_2001_NONVAL_133,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus agilis,INBO_RL_EMP_2001_NONVAL_134,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus albicornis,INBO_RL_EMP_2001_NONVAL_135,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus albifacies,INBO_RL_EMP_2001_NONVAL_136,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus albiseta,INBO_RL_EMP_2001_NONVAL_137,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus albocapillatus,INBO_RL_EMP_2001_NONVAL_138,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus analis,INBO_RL_EMP_2001_NONVAL_139,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Chersodromia arenaria,INBO_RL_EMP_2001_NONVAL_14,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Chersodromia,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus annulatus,INBO_RL_EMP_2001_NONVAL_140,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus annulipes,INBO_RL_EMP_2001_NONVAL_141,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus aristatus,INBO_RL_EMP_2001_NONVAL_142,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus articulatoides,INBO_RL_EMP_2001_NONVAL_143,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus articulatus,INBO_RL_EMP_2001_NONVAL_144,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus australominutus,INBO_RL_EMP_2001_NONVAL_145,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus calceatus,INBO_RL_EMP_2001_NONVAL_146,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus candicans,INBO_RL_EMP_2001_NONVAL_147,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus caroli,INBO_RL_EMP_2001_NONVAL_148,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
Animalia,Platypalpus ciliaris,INBO_RL_EMP_2001_NONVAL_149,,Grootaert_etal_2001,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,ICZN,Diptera,Arthropoda,Platypalpus,Insecta,ACCEPTED,Hybotidae
