"kingdom","scientificName","taxonID","vernacularName","references","language","license","rightsHolder","datasetID","datasetName","occurrenceStatus","usageKey","rank","order","matchType","phylum","genus","class","confidence","synonym","status","family"
"Animalia","Argyra leucocephala","INBO_RL_DOL_2000_NONVAL_18",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1606922,"SPECIES","Diptera","EXACT","Arthropoda","Argyra","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Neurigona quadrifasciata","INBO_RL_DOL_2000_NONVAL_180",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1606856,"SPECIES","Diptera","EXACT","Arthropoda","Musca","Insecta",98,TRUE,"SYNONYM","Syrphidae"
"Animalia","Nodicornis nodicornis","INBO_RL_DOL_2000_NONVAL_181",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",4518098,"SPECIES","Diptera","EXACT","Arthropoda","Sybistroma","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Orthoceratium lacustre","INBO_RL_DOL_2000_NONVAL_182",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1602706,"SPECIES","Diptera","EXACT","Arthropoda","Orthoceratium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Poecilobothrus ducalis","INBO_RL_DOL_2000_NONVAL_183",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1610236,"SPECIES","Diptera","EXACT","Arthropoda","Poecilobothrus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Poecilobothrus nobilitatus","INBO_RL_DOL_2000_NONVAL_184",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1610221,"SPECIES","Diptera","EXACT","Arthropoda","Poecilobothrus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Poecilobothrus principalis","INBO_RL_DOL_2000_NONVAL_185",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",4518094,"SPECIES","Diptera","EXACT","Arthropoda","Poecilobothrus","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Poecilobothrus regalis","INBO_RL_DOL_2000_NONVAL_186",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1610234,"SPECIES","Diptera","EXACT","Arthropoda","Poecilobothrus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium antennatum","INBO_RL_DOL_2000_NONVAL_187",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083497,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium appendiculatum","INBO_RL_DOL_2000_NONVAL_188",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083408,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Rhaphium auctum","INBO_RL_DOL_2000_NONVAL_189",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083484,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Argyra perplexa","INBO_RL_DOL_2000_NONVAL_19",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1606983,"SPECIES","Diptera","EXACT","Arthropoda","Argyra","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium bilamellatum","INBO_RL_DOL_2000_NONVAL_190",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",6098561,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Rhaphium brevicorne","INBO_RL_DOL_2000_NONVAL_191",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083300,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium caliginosum","INBO_RL_DOL_2000_NONVAL_192",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083386,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium commune","INBO_RL_DOL_2000_NONVAL_193",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083365,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium consobrinum","INBO_RL_DOL_2000_NONVAL_194",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083297,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Rhaphium crassipes","INBO_RL_DOL_2000_NONVAL_195",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083295,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium discigerum","INBO_RL_DOL_2000_NONVAL_196",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083480,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium elegantulum","INBO_RL_DOL_2000_NONVAL_197",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083481,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium ensicorne","INBO_RL_DOL_2000_NONVAL_198",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083434,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium fasciatum","INBO_RL_DOL_2000_NONVAL_199",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083416,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Achalcus cinereus","INBO_RL_DOL_2000_NONVAL_2",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1605818,"SPECIES","Diptera","EXACT","Arthropoda","Achalcus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Argyra vestita","INBO_RL_DOL_2000_NONVAL_20",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1606913,"SPECIES","Diptera","EXACT","Arthropoda","Argyra","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium fascipes","INBO_RL_DOL_2000_NONVAL_200",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083401,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium lanceolatum","INBO_RL_DOL_2000_NONVAL_201",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083387,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Rhaphium laticorne","INBO_RL_DOL_2000_NONVAL_202",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083512,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium longicorne","INBO_RL_DOL_2000_NONVAL_203",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083317,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium micans","INBO_RL_DOL_2000_NONVAL_204",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083348,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium monotrichum","INBO_RL_DOL_2000_NONVAL_205",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083528,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium nasutum","INBO_RL_DOL_2000_NONVAL_206",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083451,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium nigribarbatum","INBO_RL_DOL_2000_NONVAL_207",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083350,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium penicillatum","INBO_RL_DOL_2000_NONVAL_208",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083355,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium quadrispinosum","INBO_RL_DOL_2000_NONVAL_209",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083305,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Asyndetus latifrons","INBO_RL_DOL_2000_NONVAL_21",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1610814,"SPECIES","Diptera","EXACT","Arthropoda","Asyndetus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Rhaphium riparium","INBO_RL_DOL_2000_NONVAL_210",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083502,"SPECIES","Diptera","EXACT","Arthropoda","Rhaphium","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Scellus notatus","INBO_RL_DOL_2000_NONVAL_211",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1605717,"SPECIES","Diptera","EXACT","Arthropoda","Musca","Insecta",98,TRUE,"SYNONYM","Syrphidae"
"Animalia","Schoenophilus versutus","INBO_RL_DOL_2000_NONVAL_212",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1609665,"SPECIES","Diptera","EXACT","Arthropoda","Schoenophilus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus contristans","INBO_RL_DOL_2000_NONVAL_213",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603694,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus laetus","INBO_RL_DOL_2000_NONVAL_214",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603681,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus lobipes","INBO_RL_DOL_2000_NONVAL_215",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603743,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus longulus","INBO_RL_DOL_2000_NONVAL_216",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603622,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus maritimus","INBO_RL_DOL_2000_NONVAL_217",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603601,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus nervosus","INBO_RL_DOL_2000_NONVAL_218",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603731,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus platypterus","INBO_RL_DOL_2000_NONVAL_219",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603779,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Campsicnemus alpinus","INBO_RL_DOL_2000_NONVAL_22",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1607129,"SPECIES","Diptera","EXACT","Arthropoda","Campsicnemus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus wiedemanni","INBO_RL_DOL_2000_NONVAL_220",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603700,"SPECIES","Diptera","EXACT","Arthropoda","Sciapus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sciapus zonatulus","INBO_RL_DOL_2000_NONVAL_221",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",4517823,"SPECIES","Diptera","EXACT","Arthropoda","Thrypticus","Insecta",98,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Sybistroma crinipes","INBO_RL_DOL_2000_NONVAL_222",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603848,"SPECIES","Diptera","EXACT","Arthropoda","Sybistroma","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sybistroma discipes","INBO_RL_DOL_2000_NONVAL_223",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603889,"SPECIES","Diptera","EXACT","Arthropoda","Sybistroma","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sybistroma obscurellum","INBO_RL_DOL_2000_NONVAL_224",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603823,"SPECIES","Diptera","FUZZY","Arthropoda","Sybistroma","Insecta",96,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sybistroma sciophilus","INBO_RL_DOL_2000_NONVAL_225",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603838,"SPECIES","Diptera","EXACT","Arthropoda","Sybistroma","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Sympycnus desoutteri","INBO_RL_DOL_2000_NONVAL_226",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",4517947,"SPECIES","Diptera","EXACT","Arthropoda","Sympycnus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon aulicum","INBO_RL_DOL_2000_NONVAL_227",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603938,"SPECIES","Diptera","FUZZY","Arthropoda","Syntormon","Insecta",96,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon bicolorellum","INBO_RL_DOL_2000_NONVAL_228",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603959,"SPECIES","Diptera","EXACT","Arthropoda","Syntormon","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon denticulatum","INBO_RL_DOL_2000_NONVAL_229",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603929,"SPECIES","Diptera","FUZZY","Arthropoda","Syntormon","Insecta",95,TRUE,"SYNONYM","Dolichopodidae"
"Animalia","Campsicnemus armatus","INBO_RL_DOL_2000_NONVAL_23",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1607205,"SPECIES","Diptera","EXACT","Arthropoda","Campsicnemus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon filiger","INBO_RL_DOL_2000_NONVAL_230",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603976,"SPECIES","Diptera","EXACT","Arthropoda","Syntormon","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon fuscipes","INBO_RL_DOL_2000_NONVAL_231",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603992,"SPECIES","Diptera","EXACT","Arthropoda","Syntormon","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon metathesis","INBO_RL_DOL_2000_NONVAL_232",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603918,"SPECIES","Diptera","EXACT","Arthropoda","Syntormon","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon monile","INBO_RL_DOL_2000_NONVAL_233",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",4518060,"SPECIES","Diptera","EXACT","Arthropoda","Syntormon","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon pallipes","INBO_RL_DOL_2000_NONVAL_234",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1604031,"SPECIES","Diptera","EXACT","Arthropoda","Syntormon","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon pumilum","INBO_RL_DOL_2000_NONVAL_235",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1603927,"SPECIES","Diptera","FUZZY","Arthropoda","Syntormon","Insecta",95,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Syntormon tarsatum","INBO_RL_DOL_2000_NONVAL_236",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1604033,"SPECIES","Diptera","FUZZY","Arthropoda","Syntormon","Insecta",96,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Systenus bipartitus","INBO_RL_DOL_2000_NONVAL_237",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1604398,"SPECIES","Diptera","EXACT","Arthropoda","Systenus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Systenus leucurus","INBO_RL_DOL_2000_NONVAL_238",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1604380,"SPECIES","Diptera","EXACT","Arthropoda","Systenus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Systenus pallipes","INBO_RL_DOL_2000_NONVAL_239",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1604401,"SPECIES","Diptera","EXACT","Arthropoda","Systenus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Campsicnemus armoricanus","INBO_RL_DOL_2000_NONVAL_24",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1607135,"SPECIES","Diptera","EXACT","Arthropoda","Campsicnemus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Systenus scholtzii","INBO_RL_DOL_2000_NONVAL_240",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5083267,"SPECIES","Diptera","FUZZY","Arthropoda","Systenus","Insecta",96,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Tachytrechus ammobates","INBO_RL_DOL_2000_NONVAL_241",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1609911,"SPECIES","Diptera","EXACT","Arthropoda","Tachytrechus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Tachytrechus insignis","INBO_RL_DOL_2000_NONVAL_242",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1609995,"SPECIES","Diptera","EXACT","Arthropoda","Tachytrechus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Tachytrechus notatus","INBO_RL_DOL_2000_NONVAL_243",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",4518123,"SPECIES","Diptera","EXACT","Arthropoda","Tachytrechus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Telmaturgus tumidulus","INBO_RL_DOL_2000_NONVAL_244",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1606253,"SPECIES","Diptera","EXACT","Arthropoda","Telmaturgus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Teuchophorus calcaratus","INBO_RL_DOL_2000_NONVAL_245",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1611068,"SPECIES","Diptera","EXACT","Arthropoda","Teuchophorus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Teuchophorus monacanthus","INBO_RL_DOL_2000_NONVAL_246",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1611057,"SPECIES","Diptera","EXACT","Arthropoda","Teuchophorus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Teuchophorus nigricosta","INBO_RL_DOL_2000_NONVAL_247",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1611045,"SPECIES","Diptera","EXACT","Arthropoda","Teuchophorus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Teuchophorus simplex","INBO_RL_DOL_2000_NONVAL_248",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1611004,"SPECIES","Diptera","EXACT","Arthropoda","Teuchophorus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Teuchophorus spinigerellus","INBO_RL_DOL_2000_NONVAL_249",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1611127,"SPECIES","Diptera","EXACT","Arthropoda","Teuchophorus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
"Animalia","Campsicnemus compeditus","INBO_RL_DOL_2000_NONVAL_25",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",1607344,"SPECIES","Diptera","EXACT","Arthropoda","Campsicnemus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae"
