"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","taxonID","kingdom1","scientificName1","vernacularName","references","language","license","rightsHolder","datasetID","datasetName","threadStatus","occurrenceStatus"
1035434,"Bradycellus harpalinus (Audinet-Serville, 1821)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Bradycellus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1248","Animalia","Bradycellus harpalinus","Gewone rondbuik","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5755986,"Bradycellus ruficollis (Stephens, 1828)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Bradycellus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1249","Animalia","Bradycellus ruficollis","Heiderondbuik","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5755978,"Bradycellus sharpi Joy, 1912","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Bradycellus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1250","Animalia","Bradycellus sharpi","Bosrondbuik","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5755982,"Bradycellus verbasci (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Bradycellus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1251","Animalia","Bradycellus verbasci","Ruigterondbuik","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4308815,"Broscus cephalotes (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Broscus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1252","Animalia","Broscus cephalotes","Dikkopzandgraver","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
5755293,"Calathus ambiguus (Paykull, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1253","Animalia","Calathus ambiguus","Grote tandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
5755322,"Calathus cinctus Motschulsky, 1850","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1254","Animalia","Calathus cinctus","Mostandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5755296,"Calathus erratus (C.R.Sahlberg, 1827)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1255","Animalia","Calathus erratus","Zandtandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4988363,"Calathus fuscipes (Goeze, 1777)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1256","Animalia","Calathus fuscipes","Gewone tandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4988354,"Calathus melanocephalus (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1257","Animalia","Calathus melanocephalus","Zwartkoptandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5755302,"Calathus micropterus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1258","Animalia","Calathus micropterus","Noordelijke tandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5716410,"Calathus mollis (Marsham, 1802)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1259","Animalia","Calathus mollis","Duintandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5755451,"Calathus rotundicollis Dejean, 1828","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1260","Animalia","Calathus rotundicollis","Bostandklauw","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6097854,"Callistus lunatus (Fabricius, 1775)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Callistus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1261","Animalia","Callistus lunatus","Maanvlek","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5872954,"Calosoma inquisitor (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calosoma","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1262","Animalia","Calosoma inquisitor","Kleine poppenrover","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
5872987,"Calosoma maderae (Fabricius, 1775)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calosoma","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1263","Animalia","Calosoma maderae",,"Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
6097933,"Calosoma reticulatum (Fabricius, 1787)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Callisthenes","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:VAL:CAR:2008:1264","Animalia","Calosoma reticulatum","Rimpelpoppenrover","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Data Deficient (DD)","present"
4989308,"Calosoma sycophanta (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calosoma","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1265","Animalia","Calosoma sycophanta","Grote poppenrover","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
5872829,"Carabus arvensis Herbst, 1784","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1266","Animalia","Carabus arvensis","Heideschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1036779,"Carabus auratus Linnaeus, 1760","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1267","Animalia","Carabus auratus","Gouden schallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
4470628,"Carabus auronitens Fabricius, 1792","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1268","Animalia","Carabus auronitens","Goudglanzende schallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4470480,"Carabus cancellatus Illiger, 1798","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1269","Animalia","Carabus cancellatus","Rasterschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
9224900,"Carabus clathratus Illiger, 1798","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:VAL:CAR:2008:1270","Animalia","Carabus clathratus","Moerasschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4471042,"Carabus convexus Fabricius, 1775","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1271","Animalia","Carabus convexus","Bolle schallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
4470451,"Carabus coriaceus Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1272","Animalia","Carabus coriaceus","Lederschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1036789,"Carabus granulatus Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1273","Animalia","Carabus granulatus","Kettingschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4471016,"Carabus intricatus Linnaeus, 1760","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1274","Animalia","Carabus intricatus","Blauwe schallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
4470801,"Carabus monilis Fabricius, 1792","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1275","Animalia","Carabus monilis","Graslandschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
8056040,"Carabus nemoralis O.F.Müller, 1764","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1276","Animalia","Carabus nemoralis","Tuinschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4471071,"Carabus nitens Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1277","Animalia","Carabus nitens","Goudrandschallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
4470535,"Carabus nodulosus Creutzer, 1799","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1278","Animalia","Carabus nodulosus",,"Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Data Deficient (DD)","present"
4470555,"Carabus problematicus Herbst, 1786","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1279","Animalia","Carabus problematicus","Blauwzwarte schallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4470782,"Carabus violaceus purpurascens Fabricius, 1787","SUBSPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1280","Animalia","Carabus violaceus purpurascens","Violette schallebijter","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6097906,"Chlaenius nigricornis (Fabricius, 1787)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1281","Animalia","Chlaenius nigricornis","Zwartsprietfluweelloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5810729,"Chlaenius nitidulus (Schrank, 1781)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1282","Animalia","Chlaenius nitidulus","Groene fluweelloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
6097907,"Chlaenius sulcicollis (Paykull, 1798)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1283","Animalia","Chlaenius sulcicollis","Groefhalsfluweelloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
6097905,"Chlaenius tristis (Schaller, 1783)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1284","Animalia","Chlaenius tristis","Zwarte fluweelloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5754881,"Chlaenius velutinus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1285","Animalia","Chlaenius velutinus","Grote fluweelloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Data Deficient (DD)","present"
5873357,"Chlaenius vestitus (Paykull, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1286","Animalia","Chlaenius vestitus","Geelrandfluweelloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4480485,"Cicindela campestris Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1287","Animalia","Cicindela campestris","Groene zandloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
8092427,"Cicindela germanica Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cylindera","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:VAL:CAR:2008:1288","Animalia","Cicindela germanica","Duitse zandloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
4480502,"Cicindela hybrida Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1289","Animalia","Cicindela hybrida","Basterdzandloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
7727698,"Cicindela maritima Dejean, 1822","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1290","Animalia","Cicindela maritima","Strandzandloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
4480480,"Cicindela sylvatica Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1291","Animalia","Cicindela sylvatica","Boszandloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
1036899,"Clivina collaris (Herbst, 1784)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Clivina","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1292","Animalia","Clivina collaris","Akkergraver","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1036893,"Clivina fossor (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Clivina","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1293","Animalia","Clivina fossor","Roodbruine graver","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
7486552,"Cychrus attenuatus (Fabricius, 1792)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cychrus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1294","Animalia","Cychrus attenuatus","Glanzende slakkenloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5753612,"Cychrus caraboides (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cychrus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1295","Animalia","Cychrus caraboides","Lederslakkenloopkever","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5757120,"Cymindis axillaris (Fabricius, 1794)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cymindis","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1296","Animalia","Cymindis axillaris","Kalknachtloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5757141,"Cymindis humeralis (Geoffroy, 1785)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cymindis","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1297","Animalia","Cymindis humeralis","Kale heidenachtloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
9587093,"Cymindis macularis Fischer von Waldheim, 1824","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cymindis","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1298","Animalia","Cymindis macularis","Harige heidenachtloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5757155,"Cymindis vaporariorum (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cymindis","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1299","Animalia","Cymindis vaporariorum","Vale heidenachtloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
5757310,"Demetrias atricapillus (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Demetrias","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1300","Animalia","Demetrias atricapillus","Gele rietklimmer","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5757304,"Demetrias imperialis (Germar, 1824)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Demetrias","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1301","Animalia","Demetrias imperialis","Viervlekrietklimmer","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5757308,"Demetrias monostigma Leach, 1819","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Demetrias","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1302","Animalia","Demetrias monostigma","Ruitvlekrietklimmer","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4474987,"Diachromus germanus (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Diachromus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1303","Animalia","Diachromus germanus","Bonte sierloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4308789,"Dicheirotrichus gustavii Crotch, 1871","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dicheirotrichus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1304","Animalia","Dicheirotrichus gustavii","Gewone kwelderloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4308790,"Dicheirotrichus obsoletus (Dejean, 1829)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dicheirotrichus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1305","Animalia","Dicheirotrichus obsoletus","Brede kwelderloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5757207,"Dromius agilis (Fabricius, 1787)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dromius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1306","Animalia","Dromius agilis","Donkerbruine schorsloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
5757192,"Dromius angustus Brullé, 1834","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dromius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1307","Animalia","Dromius angustus","Geelbruine schorsloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
7870535,"Dromius bifasciatus Dejean, 1825","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calodromius","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:VAL:CAR:2008:1308","Animalia","Dromius bifasciatus","Zuidelijke schorsloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
5757210,"Dromius fenestratus (Fabricius, 1794)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dromius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:VAL:CAR:2008:1309","Animalia","Dromius fenestratus","Tweevlekschorsloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
8306425,"Dromius linearis (A.G.Olivier, 1795)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Paradromius","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:VAL:CAR:2008:1310","Animalia","Dromius linearis","Smalle schorsloper","Desender_etal_2008","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
