"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","taxonID","kingdom1","scientificName1","vernacularName","references","language","license","rightsHolder","datasetID","datasetName","threadStatus","occurrenceStatus"
5757205,"Dromius quadrimaculatus (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dromius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:938","Animalia","Dromius quadrimaculatus","Grote viervlekschorsloper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
7610305,"Dromius sigma (P.Rossi, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Philorhizus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:939","Animalia","Dromius sigma","Dwarsvlekschorsloper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1036744,"Dromius Bonelli, 1810","GENUS","Coleoptera","HIGHERRANK","Arthropoda","Animalia","Dromius","Insecta",92,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:940","Animalia","Dromius spilotus","Kleine viervlekschorsloper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5873525,"Dyschirius aeneus (Dejean, 1825)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:942","Animalia","Dyschirius aeneus","Oevergravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5756888,"Dyschirius angustatus (Ahrens, 1830)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:943","Animalia","Dyschirius angustatus","Smal gravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5716407,"Dyschirius chalceus Erichson, 1837","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:944","Animalia","Dyschirius chalceus","Groot zoutgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5873524,"Dyschirius globosus (Herbst, 1784)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:946","Animalia","Dyschirius globosus","Dwerggravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5716409,"Dyschirius impunctipennis Dawson, 1854","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:947","Animalia","Dyschirius impunctipennis","Strandgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
5756959,"Dyschirius intermedius Putzeys, 1846","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:948","Animalia","Dyschirius intermedius","Leemgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
5756947,"Dyschirius luedersi H.Wagner, 1915","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:950","Animalia","Dyschirius luedersi","Langkielgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6097861,"Dyschirius nitidus (Dejean, 1825)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:951","Animalia","Dyschirius nitidus","Zwart gravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
5716408,"Dyschirius obscurus (Gyllenhal, 1827)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:952","Animalia","Dyschirius obscurus","Duingravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
6097862,"Dyschirius politus (Dejean, 1825)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:953","Animalia","Dyschirius politus","Glansgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
5716406,"Dyschirius salinus Schaum, 1843","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:954","Animalia","Dyschirius salinus","Zoutgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
6097860,"Dyschirius semistriatus (Dejean, 1825)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:955","Animalia","Dyschirius semistriatus","Bronsgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
5756874,"Dyschirius thoracicus (P.Rossi, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Dyschirius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:956","Animalia","Dyschirius thoracicus","Zandgravertje","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4473333,"Elaphrus aureus P.Müller, 1821","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Elaphrus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:957","Animalia","Elaphrus aureus","Gouden oeverloopkever","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
4473319,"Elaphrus cupreus Duftschmid, 1812","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Elaphrus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:958","Animalia","Elaphrus cupreus","Moerasoeverloopkever","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1035551,"Elaphrus riparius (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Elaphrus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:959","Animalia","Elaphrus riparius","Gewone oeverloopkever","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
4473320,"Elaphrus uliginosus Fabricius, 1792","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Elaphrus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:960","Animalia","Elaphrus uliginosus","Blauwpootoeverloopkever","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
1035864,"Harpalus affinis (Schrank, 1781)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:961","Animalia","Harpalus affinis","Behaarde kruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5873220,"Harpalus anxius (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:962","Animalia","Harpalus anxius","Variabele kruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
9103283,"Harpalus ardosiacus Lutshnik, 1922","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Ophonus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:963","Animalia","Harpalus ardosiacus","Grote blauwe halmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Data Deficient (DD)","present"
6097913,"Harpalus atratus Latreille, 1804","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:964","Animalia","Harpalus atratus","Breedhalskruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
5873214,"Harpalus attenuatus Stephens, 1828","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:965","Animalia","Harpalus attenuatus","Sobere kustkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6097922,"Harpalus autumnalis (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:966","Animalia","Harpalus autumnalis","Herfstkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1035821,"Harpalus Latreille, 1802","GENUS","Coleoptera","HIGHERRANK","Arthropoda","Animalia","Harpalus","Insecta",94,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:967","Animalia","Harpalus azureus","Azuurblauwe halmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
1035821,"Harpalus Latreille, 1802","GENUS","Coleoptera","HIGHERRANK","Arthropoda","Animalia","Harpalus","Insecta",94,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:968","Animalia","Harpalus cordatus","Duinhalmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
5873215,"Harpalus dimidiatus (P.Rossi, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:969","Animalia","Harpalus dimidiatus","Kalkkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
5873223,"Harpalus distinguendus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:970","Animalia","Harpalus distinguendus","Groene kruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6097909,"Harpalus flavescens (Piller & Mitterpacher, 1783)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:971","Animalia","Harpalus flavescens","Gele kruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
6097925,"Harpalus froelichii Sturm, 1818","SPECIES","Coleoptera","FUZZY","Arthropoda","Animalia","Harpalus","Insecta",96,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:972","Animalia","Harpalus froelichi","Schraallandkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
6097919,"Harpalus griseus (Panzer, 1796)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:973","Animalia","Harpalus griseus","Kleine roodpoothalmkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
5873207,"Harpalus honestus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:974","Animalia","Harpalus honestus","Grindkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
5755339,"Harpalus latus Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:975","Animalia","Harpalus latus","Breedkopkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6097910,"Harpalus luteicornis (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:976","Animalia","Harpalus luteicornis","Geelsprietkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Probably Endangered (NT)","present"
5755687,"Harpalus melancholicus Dejean, 1829","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:977","Animalia","Harpalus melancholicus","Donkere kustkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
8470475,"Harpalus melletii Heer, 1837","SPECIES","Coleoptera","FUZZY","Arthropoda","Animalia","Ophonus","Insecta",95,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:978","Animalia","Harpalus melleti","Variabele halmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Probably Endangered (NT)","present"
6097911,"Harpalus modestus Dejean, 1829","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:979","Animalia","Harpalus modestus","Vijfdoornkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
6097927,"Harpalus neglectus Audinet-Serville, 1821","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:980","Animalia","Harpalus neglectus","Korstmoskruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
1035821,"Harpalus Latreille, 1802","GENUS","Coleoptera","HIGHERRANK","Arthropoda","Animalia","Harpalus","Insecta",94,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:981","Animalia","Harpalus nitidulus",,"Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
4988571,"Harpalus puncticeps (Casey, 1914)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:982","Animalia","Harpalus puncticeps","Slanke halmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1035821,"Harpalus Latreille, 1802","GENUS","Coleoptera","HIGHERRANK","Arthropoda","Animalia","Harpalus","Insecta",94,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:983","Animalia","Harpalus puncticollis","Gerande halmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
7432232,"Harpalus quadripunctatus Dejean, 1829","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:984","Animalia","Harpalus quadripunctatus","Vierpuntkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
5873218,"Harpalus rubripes (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:985","Animalia","Harpalus rubripes","Blauwe kruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1035863,"Harpalus rufibarbis (Fabricius, 1792)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Ophonus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:986","Animalia","Harpalus rufibarbis","Gewone halmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5873211,"Harpalus rufipalpis Sturm, 1818","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:987","Animalia","Harpalus rufipalpis","Roodtasterkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
9251010,"Harpalus rufipes DeGeer, 1774","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:988","Animalia","Harpalus rufipes","Roodpoothalmkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
8678366,"Harpalus rupicola Sturm, 1818","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Ophonus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:989","Animalia","Harpalus rupicola","Rotshalmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
9420404,"Harpalus sabulicola (Panzer, 1796)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Ophonus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:990","Animalia","Harpalus sabulicola","Zandhalmklimmer","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
8378220,"Harpalus serripes (Quensel, 1806)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:991","Animalia","Harpalus serripes","Grote duinkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
8068514,"Harpalus servus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:992","Animalia","Harpalus servus","Brede duinkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
6097914,"Harpalus signaticornis (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:993","Animalia","Harpalus signaticornis","Kaalkopkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
6097923,"Harpalus smaragdinus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:994","Animalia","Harpalus smaragdinus","Smaragdkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
6097916,"Harpalus solitaris Dejean, 1829","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:995","Animalia","Harpalus solitaris","Heidekruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
6097924,"Harpalus tardus (Panzer, 1796)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:996","Animalia","Harpalus tardus","Zandkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6453884,"Harpalus vernalis (Fabricius, 1801)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Harpalus","Insecta",97,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:997","Animalia","Harpalus vernalis","Dwergkruiper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
6097857,"Lebia chlorocephala (J.J.Hoffmann, 1803)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Lebia","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:998","Animalia","Lebia chlorocephala","Groene pronkloper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
6097856,"Lebia cruxminor (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Lebia","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:999","Animalia","Lebia cruxminor","Kruispronkloper","Desender_etal_1995","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX) in Flanders","present"
1605813,"Achalcus bimaculatus Pollet, 1996","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Achalcus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae","INBO:RL:NONVAL:DOL:2000:1473","Animalia","Achalcus bimaculatus",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1605818,"Achalcus cinereus (Haliday, 1851)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Achalcus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae","INBO:RL:NONVAL:DOL:2000:1474","Animalia","Achalcus cinereus",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT) (quite rare)","present"
1605803,"Achalcus flavicollis (Meigen, 1824)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Achalcus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae","INBO:RL:NONVAL:DOL:2000:1475","Animalia","Achalcus flavicollis",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT) (quite rare)","present"
1605801,"Achalcus melanotrichus Mik, 1878","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Achalcus","Insecta",98,FALSE,"ACCEPTED","Dolichopodidae","INBO:RL:NONVAL:DOL:2000:1476","Animalia","Achalcus melanotrichus",,"Pollet_2000","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT) (very rare)","present"
