"taxonID","redListCriteria","redListCriteriaEurope","criteria","occurrenceRemarks","biome","biotope1","cuddliness","lifespan","mobility","nutrient_level","spine","eventDate","source","locality","countryCode","locationID","threadStatus"
"INBO_RL_PLA_2006_VAL_631","LC","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_632","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_633","LC","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_634","NT","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_635","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_636","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_637","LC","LC","Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_638","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_639","LC","DD","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_64","LC","LC","Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_640","NT",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_641","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_642","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_643","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_644","CR",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_645","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_646","LC","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_647","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_648","LC","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_649","NT","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_65","CR","NT","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_650","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_651","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_652","LC","LC","Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_653","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_654","LC","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_655","LC","LC","Regional",,"Aquatic","Eurytopic","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_656","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_657","CR","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_658","LC","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_659","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_66","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_660","VU","LC","Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_661","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_662","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_663","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_664","EN",,"Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_665","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_666","CR",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_667","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_668","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_669","CR",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_67","EN",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_670","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_671","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_672","NT","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_673","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_674","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_675","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_676","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_677","LC","LC","Regional",,"Terrestrial","Marshes","Cuddly","Shortlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_678","LC",,"Regional",,"Terrestrial","Dunes","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_679","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_68","NT",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_680","NT",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_681","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_682","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_683","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_684","NT",,"Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_685","NT","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_686","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_687","NT","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_688","NT","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_689","CR","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_69","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_690","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_691","NT",,"Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_692","VU",,"Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_693","LC",,"Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_694","NT",,"Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_695","RE","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_696","EN","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_697","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_698","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_699","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_7","RE",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_70","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_700","EN","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_701","NT",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_702","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_703","NT","LC","Regional",,"Terrestrial","SaltMarshes","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_704","LC","LC","Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_705","NT",,"Regional",,"Terrestrial","SaltMarshes","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_706","CR",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_707","EN",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_708","LC",,"Regional",,"Terrestrial","Dunes","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_709","VU",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_71","NT",,"Regional",,"Terrestrial","Shrubs","Cuddly","Shortlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_710","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_711","CR",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_712","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_713","NT","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_714","CR","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_715","RE","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_716","NT","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_717","RE",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_718","EN","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_719","NT","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_72","EN",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_720","CR",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_721","RE",,"Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_722","EN","LC","Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_723","CR","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_724","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_725","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_726","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_727","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_728","EN",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
