taxonID,occurrenceRemarks,eventDate,source,locality,occurrenceStatus,countryCode,locationID,threadStatus,establishmentMeans
INBO_RL_BIR_2016_VAL_95,D1,2016,Devos_etal_2016,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BIR_2016_VAL_96,B2b(iii);D1,2016,Devos_etal_2016,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BIR_2016_VAL_97,,2016,Devos_etal_2016,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BIR_2016_VAL_98,,2016,Devos_etal_2016,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BIR_2016_VAL_99,,2016,Devos_etal_2016,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_1,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_10,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_11,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_12,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_13,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_14,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_15,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_16,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_17,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_18,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_19,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_2,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_20,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_21,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_BUT_1996_VAL_22,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_BUT_1996_VAL_23,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_1996_VAL_24,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_25,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_26,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_27,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_28,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_29,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_1996_VAL_3,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_30,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_1996_VAL_31,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_32,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_33,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_34,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_35,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_36,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_37,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_38,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_39,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_4,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_1996_VAL_40,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_41,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_1996_VAL_42,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_43,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_1996_VAL_44,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_45,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_46,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_1996_VAL_47,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_48,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_49,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_5,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_50,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_1996_VAL_51,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_52,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_53,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_54,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_55,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_56,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_57,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_58,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_59,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_6,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_60,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_1996_VAL_61,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_62,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_1996_VAL_63,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Data Deficient (DD),native
INBO_RL_BUT_1996_VAL_64,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_1996_VAL_65,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_66,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_67,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_BUT_1996_VAL_68,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_BUT_1996_VAL_7,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_1996_VAL_8,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_1996_VAL_9,,1996,Maes_VanDyck_1999,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_1,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_10,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_11,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_12,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_13,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_14,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_15,B2a(i)b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_16,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_17,B2a(i),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_18,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_19,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_2,A2c,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_20,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_21,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_22,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_23,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_24,B2b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_25,B2b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_26,B2b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_27,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_28,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_29,"A2c;B2b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_3,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_30,"A2c;B2a(i)b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_2011_VAL_31,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_32,B2a(i)b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_2011_VAL_33,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_34,B2b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_35,"A2c;B2a(i)b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_2011_VAL_36,B2b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_37,B2a(i),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_BUT_2011_VAL_38,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_39,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_4,A2c;B2a(i)b(ii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_2011_VAL_40,B2b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_41,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_42,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_43,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_44,"A2c;B2a(i)b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_2011_VAL_45,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_46,B2a(ii)c(iv),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_2011_VAL_47,"A2c;B2b(ii,iii)c(iv)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_2011_VAL_48,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_49,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_5,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_50,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_51,"A2c;B2a(i)b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_2011_VAL_52,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_53,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_54,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_55,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_56,B2a(i)b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_BUT_2011_VAL_57,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_58,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_59,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_6,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_60,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_61,B2a(i)b(iii);E,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_2011_VAL_62,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_63,"A2c;B2a(i)b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_BUT_2011_VAL_64,B2a(i)b(iii),2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_65,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_66,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_67,"A2c;B2b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_68,"A2c;B2a(i)b(ii,iii)",2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_BUT_2011_VAL_69,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_7,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_70,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_BUT_2011_VAL_8,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_BUT_2011_VAL_9,,2011,Maes_etal_2011,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven in Vlaanderen,native
INBO_RL_CAR_2008_VAL_1,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_10,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_100,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_101,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_102,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_103,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_104,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_CAR_2008_VAL_105,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_106,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_107,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_108,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_109,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native
INBO_RL_CAR_2008_VAL_11,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_110,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_111,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_112,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_113,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_114,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native
INBO_RL_CAR_2008_VAL_115,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_116,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_117,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_118,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_CAR_2008_VAL_119,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_12,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende gekend ,native
INBO_RL_CAR_2008_VAL_120,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_121,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_122,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native
INBO_RL_CAR_2008_VAL_123,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native
INBO_RL_CAR_2008_VAL_124,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende gekend ,native
INBO_RL_CAR_2008_VAL_125,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_126,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_CAR_2008_VAL_127,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native
INBO_RL_CAR_2008_VAL_128,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native
INBO_RL_CAR_2008_VAL_129,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_13,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native
INBO_RL_CAR_2008_VAL_130,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_131,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_CAR_2008_VAL_132,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_133,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native
INBO_RL_CAR_2008_VAL_134,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native
INBO_RL_CAR_2008_VAL_135,,2008,Desender_etal_2008,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
