"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","Phylum","Class","Order","Family","Genus","Species","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","IUCNCriteria","Reference","Biome","Biotope1","Biotope2","Cuddliness","Lifespan","Mobility","NutrientLevel","Spine","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
3094900,"Onopordum acanthium L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Onopordum","Magnoliopsida",100,FALSE,"ACCEPTED","Asteraceae","INBO:RL:VAL:PLA:2006:4840","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Onopordum","acanthium","Onopordum acanthium L.","Wegdistel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Anthropogenic",,"High","Longlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8148679,"Ophioglossum azoricum C.Presl","SPECIES","Ophioglossales","EXACT","Tracheophyta","Plantae","Ophioglossum","Psilotopsida",100,FALSE,"ACCEPTED","Ophioglossaceae","INBO:RL:VAL:PLA:2006:4841","VascularPlants",2006,"Plantae","Tracheophyta","Pteropsida","Ophioglossales","Ophioglossaceae","Ophioglossum","azoricum","Ophioglossum azoricum C. Presl","Azorenaddertong","Met verdwijning bedreigd","CR",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Met verdwijning bedreigd"
2650133,"Ophioglossum vulgatum L.","SPECIES","Ophioglossales","EXACT","Tracheophyta","Plantae","Ophioglossum","Psilotopsida",100,FALSE,"ACCEPTED","Ophioglossaceae","INBO:RL:VAL:PLA:2006:4842","VascularPlants",2006,"Plantae","Tracheophyta","Pteropsida","Ophioglossales","Ophioglossaceae","Ophioglossum","vulgatum","Ophioglossum vulgatum L.","Addertong","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2792998,"Ophrys apifera Huds.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Ophrys","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4843","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Ophrys","apifera","Ophrys apifera Huds.","Bijenorchis","Zeldzaam","NT","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2792588,"Ophrys insectifera L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Ophrys","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4844","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Ophrys","insectifera","Ophrys insectifera L.","Vliegenorchis","Met verdwijning bedreigd","CR","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Met verdwijning bedreigd"
2793334,"Ophrys sphegodes Mill.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Ophrys","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4845","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Ophrys","sphegodes","Ophrys sphegodes Mill.","Spinnenorchis","Verdwenen uit Vlaanderen en het Brussels Gewest","RE","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
2849624,"Orchis anthropophora All.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Orchis","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4846","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","anthropophora","Orchis anthropophora (L.) All.","Poppenorchis","Zeldzaam","NT","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands","Woodlands","High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2808466,"Orchis coriophora L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Anacamptis","Liliopsida",100,TRUE,"SYNONYM","Orchidaceae","INBO:RL:VAL:PLA:2006:4847","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","coriophora","Orchis coriophora L.","Wantsenorchis","Verdwenen uit Vlaanderen en het Brussels Gewest","RE",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
2849427,"Orchis mascula (L.) L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Orchis","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4848","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","mascula","Orchis mascula (L.) L.","Mannetjesorchis","Bedreigd","EN","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands","Grasslands","High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2809968,"Orchis militaris L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Orchis","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4849","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","militaris","Orchis militaris L.","Soldaatje","Zeldzaam","NT","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands","Grasslands","High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2808566,"Orchis morio L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Anacamptis","Liliopsida",100,TRUE,"SYNONYM","Orchidaceae","INBO:RL:VAL:PLA:2006:4850","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","morio","Orchis morio L.","Harlekijn","Met verdwijning bedreigd","CR",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Met verdwijning bedreigd"
9006573,"Orchis palustris Jacq.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Anacamptis","Liliopsida",100,TRUE,"SYNONYM","Orchidaceae","INBO:RL:VAL:PLA:2006:4851","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","palustris","Orchis palustris Jacq.","Moerasorchis","Verdwenen uit Vlaanderen en het Brussels Gewest","RE",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Marshes",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
8794742,"Orchis purpurea Huds.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Orchis","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4852","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","purpurea","Orchis purpurea Huds.","Purperorchis","Bedreigd","EN","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2812415,"Orchis simia Lam.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Orchis","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4853","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Orchis","simia","Orchis simia Lam.","Aapjesorchis","Met verdwijning bedreigd","CR","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Met verdwijning bedreigd"
2651495,"Oreopteris limbosperma (All.) Holub","SPECIES","Polypodiales","EXACT","Tracheophyta","Plantae","Oreopteris","Polypodiopsida",100,FALSE,"ACCEPTED","Thelypteridaceae","INBO:RL:VAL:PLA:2006:4854","VascularPlants",2006,"Plantae","Tracheophyta","Pteropsida","Filicales","Thelypteridaceae","Oreopteris","limbosperma","Oreopteris limbosperma (Bellardi ex All.) Holub","Stippelvaren","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2926612,"Origanum vulgare L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Origanum","Magnoliopsida",100,FALSE,"ACCEPTED","Lamiaceae","INBO:RL:VAL:PLA:2006:4855","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Lamiales","Lamiaceae","Origanum","vulgare","Origanum vulgare L.","Wilde marjolein","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2773448,"Ornithogalum umbellatum L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Ornithogalum","Liliopsida",100,FALSE,"ACCEPTED","Asparagaceae","INBO:RL:VAL:PLA:2006:4856","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Liliales","Liliaceae","Ornithogalum","umbellatum","Ornithogalum umbellatum L.","Gewone vogelmelk","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands","Woodlands","High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5358256,"Ornithopus perpusillus L.","SPECIES","Fabales","EXACT","Tracheophyta","Plantae","Ornithopus","Magnoliopsida",100,FALSE,"ACCEPTED","Fabaceae","INBO:RL:VAL:PLA:2006:4857","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Fabales","Fabaceae","Ornithopus","perpusillus","Ornithopus perpusillus L.","Klein vogelpootje","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Shortlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3734492,"Orobanche caryophyllacea Sm.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Orobanche","Magnoliopsida",100,FALSE,"ACCEPTED","Orobanchaceae","INBO:RL:VAL:PLA:2006:4858","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Orobanchaceae","Orobanche","caryophyllacea","Orobanche caryophyllacea Smith","Walstrobremraap","Bedreigd","EN",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
3733128,"Orobanche hederae Duby","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Orobanche","Magnoliopsida",100,FALSE,"ACCEPTED","Orobanchaceae","INBO:RL:VAL:PLA:2006:4859","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Orobanchaceae","Orobanche","hederae","Orobanche hederae Vaucher ex Duby","Klimopbremraap","Bedreigd","EN",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Anthropogenic","Woodlands","High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
3173271,"Orobanche minor Sm.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Orobanche","Magnoliopsida",100,FALSE,"ACCEPTED","Orobanchaceae","INBO:RL:VAL:PLA:2006:4860","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Orobanchaceae","Orobanche","minor","Orobanche minor Smith","Klavervreter","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3173305,"Orobanche purpurea Jacq.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Phelipanche","Magnoliopsida",100,TRUE,"SYNONYM","Orobanchaceae","INBO:RL:VAL:PLA:2006:4861","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Orobanchaceae","Orobanche","purpurea","Orobanche purpurea Jacq.","Blauwe bremraap","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Dunes","Grasslands","High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3173272,"Orobanche ramosa L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Phelipanche","Magnoliopsida",100,TRUE,"SYNONYM","Orobanchaceae","INBO:RL:VAL:PLA:2006:4862","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Orobanchaceae","Orobanche","ramosa","Orobanche ramosa L.","Hennepvreter","Verdwenen uit Vlaanderen en het Brussels Gewest","RE",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
3731346,"Orobanche rapum-genistae Thuill.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Orobanche","Magnoliopsida",100,FALSE,"ACCEPTED","Orobanchaceae","INBO:RL:VAL:PLA:2006:4863","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Orobanchaceae","Orobanche","rapum-genistae","Orobanche rapum-genistae Thuill.","Grote bremraap","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Shrubs",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
8049341,"Osmunda regalis L.","SPECIES","Osmundales","EXACT","Tracheophyta","Plantae","Osmunda","Polypodiopsida",100,FALSE,"ACCEPTED","Osmundaceae","INBO:RL:VAL:PLA:2006:4864","VascularPlants",2006,"Plantae","Tracheophyta","Pteropsida","Filicales","Osmundaceae","Osmunda","regalis","Osmunda regalis L.","Koningsvaren","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands","Marshes","High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8211958,"Oxalis acetosella L.","SPECIES","Oxalidales","EXACT","Tracheophyta","Plantae","Oxalis","Magnoliopsida",100,FALSE,"ACCEPTED","Oxalidaceae","INBO:RL:VAL:PLA:2006:4865","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Geraniales","Oxalidaceae","Oxalis","acetosella","Oxalis acetosella L.","Witte klaverzuring","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2888445,"Papaver argemone L.","SPECIES","Ranunculales","EXACT","Tracheophyta","Plantae","Papaver","Magnoliopsida",100,FALSE,"ACCEPTED","Papaveraceae","INBO:RL:VAL:PLA:2006:4866","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Papaverales","Papaveraceae","Papaver","argemone","Papaver argemone L.","Ruige klaproos","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture","Anthropogenic","High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2888464,"Papaver dubium L.","SPECIES","Ranunculales","EXACT","Tracheophyta","Plantae","Papaver","Magnoliopsida",100,FALSE,"ACCEPTED","Papaveraceae","INBO:RL:VAL:PLA:2006:4867","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Papaverales","Papaveraceae","Papaver","dubium","Papaver dubium L.","Bleke klaproos","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2888443,"Papaver rhoeas L.","SPECIES","Ranunculales","EXACT","Tracheophyta","Plantae","Papaver","Magnoliopsida",100,FALSE,"ACCEPTED","Papaveraceae","INBO:RL:VAL:PLA:2006:4868","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Papaverales","Papaveraceae","Papaver","rhoeas","Papaver rhoeas L.","Grote klaproos","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5290068,"Parapholis strigosa (Dum.) C.E.Hubb.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Parapholis","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4869","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Parapholis","strigosa","Parapholis strigosa (Dum.) C.E. Hubbard","Dunstaart","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","SaltMarshes",,"High","Shortlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
5361801,"Parietaria judaica L.","SPECIES","Rosales","EXACT","Tracheophyta","Plantae","Parietaria","Magnoliopsida",100,FALSE,"ACCEPTED","Urticaceae","INBO:RL:VAL:PLA:2006:4870","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Urticales","Urticaceae","Parietaria","judaica","Parietaria judaica L.","Klein glaskruid","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Anthropogenic",,"High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5361803,"Parietaria officinalis L.","SPECIES","Rosales","EXACT","Tracheophyta","Plantae","Parietaria","Magnoliopsida",100,FALSE,"ACCEPTED","Urticaceae","INBO:RL:VAL:PLA:2006:4871","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Urticales","Urticaceae","Parietaria","officinalis","Parietaria officinalis L.","Groot glaskruid","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands","Anthropogenic","High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
5295911,"Paris quadrifolia L.","SPECIES","Liliales","EXACT","Tracheophyta","Plantae","Paris","Liliopsida",100,FALSE,"ACCEPTED","Melanthiaceae","INBO:RL:VAL:PLA:2006:4872","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Liliales","Liliaceae","Paris","quadrifolia","Paris quadrifolia L.","Eenbes","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3032585,"Parnassia palustris L.","SPECIES","Celastrales","EXACT","Tracheophyta","Plantae","Parnassia","Magnoliopsida",100,FALSE,"ACCEPTED","Celastraceae","INBO:RL:VAL:PLA:2006:4873","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Saxifragales","Saxifragaceae","Parnassia","palustris","Parnassia palustris L.","Parnassia","Bedreigd","EN",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Marshes",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
8262702,"Pastinaca sativa L.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Pastinaca","Magnoliopsida",100,FALSE,"ACCEPTED","Apiaceae","INBO:RL:VAL:PLA:2006:4874","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Pastinaca","sativa","Pastinaca sativa L.","Pastinaak","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3171734,"Pedicularis palustris L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Pedicularis","Magnoliopsida",100,FALSE,"ACCEPTED","Orobanchaceae","INBO:RL:VAL:PLA:2006:4875","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Scrophulariaceae","Pedicularis","palustris","Pedicularis palustris L.","Moeraskartelblad","Bedreigd","EN",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Shortlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
3171712,"Pedicularis sylvatica L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Pedicularis","Magnoliopsida",100,FALSE,"ACCEPTED","Orobanchaceae","INBO:RL:VAL:PLA:2006:4876","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Scrophulariaceae","Pedicularis","sylvatica","Pedicularis sylvatica L.","Heidekartelblad","Kwetsbaar","VU",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands","Heathlands","High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
